 -1.96000000000000471E-003 -4.89847232432859487E-004           0           0           0
 -1.95500000000000491E-003 -4.93505260022952049E-004           0           0           0
 -1.95000000000000490E-003 -4.97056212125295037E-004           0           0           0
 -1.94500000000000488E-003 -5.01567336198942564E-004           0           0           0
 -1.94000000000000487E-003 -5.05264407279340413E-004           0           0           0
 -1.93500000000000486E-003 -5.08364160937585172E-004           0           0           0
 -1.93000000000000485E-003 -5.11873261255620256E-004           0           0           0
 -1.92500000000000483E-003 -5.15500054940036144E-004           0           0           0
 -1.92000000000000482E-003 -5.17981750450444557E-004           0           0           0
 -1.91500000000000481E-003 -5.20869000943035339E-004           0           0           0
