 -1.61000000000000401E-003 -6.33143585645318013E-004           0           0           0
 -1.60500000000000399E-003 -6.34739328746811832E-004           0           0           0
 -1.60000000000000398E-003 -6.36176162578585484E-004           0           0           0
 -1.59500000000000397E-003 -6.37271334981577759E-004           0           0           0
 -1.59000000000000395E-003 -6.39811369005627382E-004           0           0           0
 -1.58500000000000394E-003 -6.43638230029775697E-004           0           0           0
 -1.58000000000000393E-003 -6.45602504274471792E-004           0           0           0
 -1.57500000000000391E-003 -6.46746941030115936E-004           0           0           0
 -1.57000000000000390E-003 -6.48584559299159621E-004           0           0           0
 -1.56500000000000389E-003 -6.50169783162190726E-004           0           0           0
