  6.20000000000010869E-005 -5.61338864384254262E-004
  6.20500000000010881E-005 -5.63792488529994370E-004
  6.21000000000010893E-005 -5.66139871170601269E-004
  6.21500000000010905E-005 -5.69636259193912311E-004
  6.22000000000010918E-005 -5.71717982330737060E-004
  6.22500000000010930E-005 -5.75462606733924387E-004
  6.23000000000010942E-005 -5.77800798500345330E-004
  6.23500000000010954E-005 -5.79339079065458395E-004
  6.24000000000010966E-005 -5.80828535324809034E-004
  6.24500000000010978E-005 -5.81521657486868434E-004
