 -1.50000000000000393E-003 -1.06856561110959300E-004           0           0           0
 -1.50500000000000395E-003 -1.09737224922598826E-004           0           0           0
 -1.51000000000000396E-003 -1.13358543849289965E-004           0           0           0
 -1.51500000000000397E-003 -1.16978192936502526E-004           0           0           0
 -1.52000000000000399E-003 -1.19941024516228683E-004           0           0           0
 -1.52500000000000400E-003 -1.24704527481124539E-004           0           0           0
 -1.53000000000000401E-003 -1.27175466503986226E-004           0           0           0
 -1.53500000000000403E-003 -1.31339772581444766E-004           0           0           0
 -1.54000000000000404E-003 -1.34859190074609891E-004           0           0           0
 -1.54500000000000405E-003 -1.38101422867212774E-004           0           0           0
