  6.00000000000010383E-005 -4.46376180852581619E-004
  6.00500000000010395E-005 -4.50996954280087029E-004
  6.01000000000010407E-005 -4.55204830512592631E-004
  6.01500000000010419E-005 -4.59333431524721150E-004
  6.02000000000010431E-005 -4.64145781706100141E-004
  6.02500000000010444E-005 -4.69295594464942168E-004
  6.03000000000010456E-005 -4.73144151085338192E-004
  6.03500000000010468E-005 -4.78926538309565070E-004
  6.04000000000010480E-005 -4.82860450334329067E-004
  6.04500000000010492E-005 -4.86661311627624579E-004
