  3.45759826759807487E-003  5.23184079272341618E-002
  3.46394300419981642E-003  5.19986330076906353E-002
  3.46941464920689103E-003  5.27266119224284041E-002
  3.47672970940233854E-003  5.25590963958779342E-002
  3.48391880632571054E-003  5.24401439771718172E-002
  3.49152232953888440E-003  5.25084731487343997E-002
  3.49906750341805487E-003  5.23758459316348499E-002
  3.50630590295737026E-003  5.35741115012963731E-002
  3.51387011465554471E-003  5.39129319982980040E-002
  3.52152337850188861E-003  5.33516314486416274E-002
