  1.04000000000000229E-003  1.33108043618436755E-002
  1.04500000000000231E-003  1.37141699560793459E-002
  1.05000000000000232E-003  1.38452927664801332E-002
  1.05500000000000233E-003  1.38055853197684049E-002
  1.06000000000000235E-003  1.36169193816123909E-002
  1.06500000000000236E-003  1.38255794903497757E-002
  1.07000000000000237E-003  1.40000835699033294E-002
  1.07500000000000239E-003  1.41807591151078514E-002
  1.08000000000000240E-003  1.44513927875057763E-002
  1.08500000000000241E-003  1.44295767170908116E-002
