  9.00000000000000057E-005  1.06322665913285127E-006           0           0           0
  9.50000000000000052E-005  1.11038435380880707E-006           0           0           0
  1.00000000000000005E-004  1.20144797352064734E-006           0           0           0
  1.05000000000000004E-004  1.21575478125376498E-006           0           0           0
  1.10000000000000004E-004  1.26307114537644565E-006           0           0           0
  1.15000000000000003E-004  1.36005345440221702E-006           0           0           0
  1.20000000000000003E-004  1.42575038261923887E-006           0           0           0
  1.25000000000000003E-004  1.38139209374534879E-006           0           0           0
  1.30000000000000016E-004  1.37826115054815917E-006           0           0           0
  1.35000000000000029E-004  1.31874001747079020E-006           0           0           0
