 -1.21000000000000296E-003 -7.32313284191596098E-004           0           0           0
 -1.20500000000000294E-003 -7.33657296235119957E-004           0           0           0
 -1.20000000000000293E-003 -7.34014175677979172E-004           0           0           0
 -1.19500000000000292E-003 -7.37174870717085618E-004           0           0           0
 -1.19000000000000290E-003 -7.37571243230445133E-004           0           0           0
 -1.18500000000000289E-003 -7.38829965711234270E-004           0           0           0
 -1.18000000000000288E-003 -7.39664264806535110E-004           0           0           0
 -1.17500000000000287E-003 -7.39680871897638987E-004           0           0           0
 -1.17000000000000285E-003 -7.39956650400173228E-004           0           0           0
 -1.16500000000000284E-003 -7.40536516581304072E-004           0           0           0
