 -1.45000000000000380E-003 -7.24555179207267696E-005           0           0           0
 -1.45500000000000382E-003 -7.61661776842417526E-005           0           0           0
 -1.46000000000000383E-003 -7.92159818518991209E-005           0           0           0
 -1.46500000000000384E-003 -8.21719442788499738E-005           0           0           0
 -1.47000000000000386E-003 -8.62311306545656661E-005           0           0           0
 -1.47500000000000387E-003 -8.99519167965592083E-005           0           0           0
 -1.48000000000000388E-003 -9.33441358435638344E-005           0           0           0
 -1.48500000000000390E-003 -9.61486077583151657E-005           0           0           0
 -1.49000000000000391E-003 -9.94116874042451121E-005           0           0           0
 -1.49500000000000392E-003 -1.03615114292953726E-004           0           0           0
