 -6.00000000000001167E-005 -6.43252427478037425E-004           0           0           0
 -5.50000000000001172E-005 -6.42037658014741144E-004           0           0           0
 -5.00000000000001176E-005 -6.40544407674139508E-004           0           0           0
 -4.50000000000001180E-005 -6.39512398287166986E-004           0           0           0
 -4.00000000000001185E-005 -6.38504598160678457E-004           0           0           0
 -3.50000000000001189E-005 -6.37625343106237277E-004           0           0           0
 -3.00000000000001193E-005 -6.36583385074549965E-004           0           0           0
 -2.50000000000001198E-005 -6.35908888756737283E-004           0           0           0
 -2.00000000000001202E-005 -6.34709629811167314E-004           0           0           0
 -1.50000000000001207E-005 -6.33447383104851318E-004           0           0           0
