 -9.50000000000002492E-004  2.73269697142430456E-004           0           0           0
 -9.55000000000002505E-004  2.71871422363569168E-004           0           0           0
 -9.60000000000002518E-004  2.70022165379134782E-004           0           0           0
 -9.65000000000002531E-004  2.68092971537097890E-004           0           0           0
 -9.70000000000002544E-004  2.66276247068703194E-004           0           0           0
 -9.75000000000002557E-004  2.66907753162729379E-004           0           0           0
 -9.80000000000002570E-004  2.66320244510256780E-004           0           0           0
 -9.85000000000002584E-004  2.64816821236344791E-004           0           0           0
 -9.90000000000002597E-004  2.62972216874731866E-004           0           0           0
 -9.95000000000002610E-004  2.61003821629953142E-004           0           0           0
