 -1.86000000000000466E-003 -5.47941341112957139E-004           0           0           0
 -1.85500000000000465E-003 -5.50172347219741488E-004           0           0           0
 -1.85000000000000464E-003 -5.52299162902261578E-004           0           0           0
 -1.84500000000000462E-003 -5.54096860544468274E-004           0           0           0
 -1.84000000000000461E-003 -5.53184662496271893E-004           0           0           0
 -1.83500000000000460E-003 -5.56048458827199826E-004           0           0           0
 -1.83000000000000458E-003 -5.57283284247194356E-004           0           0           0
 -1.82500000000000457E-003 -5.59186055711271028E-004           0           0           0
 -1.82000000000000456E-003 -5.59288503486412084E-004           0           0           0
 -1.81500000000000454E-003 -5.59111408554457891E-004           0           0           0
