 -1.40000000000000367E-003 -2.84343430811558402E-005           0           0           0
 -1.40500000000000369E-003 -3.36344661437056497E-005           0           0           0
 -1.41000000000000370E-003 -3.88549574278962325E-005           0           0           0
 -1.41500000000000371E-003 -4.17253106320262840E-005           0           0           0
 -1.42000000000000372E-003 -4.60877236850504649E-005           0           0           0
 -1.42500000000000374E-003 -5.02780158716444481E-005           0           0           0
 -1.43000000000000375E-003 -5.33213861243762131E-005           0           0           0
 -1.43500000000000376E-003 -5.72220656009122099E-005           0           0           0
 -1.44000000000000378E-003 -6.41561508991557472E-005           0           0           0
 -1.44500000000000379E-003 -6.83002070331570907E-005           0           0           0
