  6.45000000000011477E-005 -6.50795283489550539E-004
  6.45500000000011489E-005 -6.52552002793319649E-004
  6.46000000000011501E-005 -6.53938078393882707E-004
  6.46500000000011513E-005 -6.53375385845895908E-004
  6.47000000000011525E-005 -6.54999854463661903E-004
  6.47500000000011537E-005 -6.56846072099052632E-004
  6.48000000000011550E-005 -6.58192149832285728E-004
  6.48500000000011562E-005 -6.59292654876921045E-004
  6.49000000000011574E-005 -6.60996965769207294E-004
  6.49500000000011586E-005 -6.64166682948808614E-004
