 -2.53314380560927142E-003  0.13815963102549877     
 -2.51586295868335731E-003  0.13737069807119434     
 -2.49899845404411057E-003  0.13816793401472729     
 -2.48302910234827080E-003  0.13790406330798277     
 -2.46327421320526084E-003  0.13885722503495695     
 -2.44014783732199227E-003  0.13983339483349533     
 -2.42190143880088860E-003  0.13766392643558825     
 -2.40580301450110104E-003  0.13725462879468747     
 -2.38788845463620662E-003  0.13713335405803534     
 -2.37063516811506511E-003  0.13625443946397203     
