  7.55000000000014150E-005 -7.07820801461436343E-004
  7.55500000000014163E-005 -7.07376108238034975E-004
  7.56000000000014175E-005 -7.06569280424608438E-004
  7.56500000000014187E-005 -7.05549882020735505E-004
  7.57000000000014199E-005 -7.05170900497289772E-004
  7.57500000000014211E-005 -7.04589357282695656E-004
  7.58000000000014223E-005 -7.04056782573575382E-004
  7.58500000000014236E-005 -7.03990261124237075E-004
  7.59000000000014248E-005 -7.02731925214869621E-004
  7.59500000000014260E-005 -7.02309871183355193E-004
