 zone
   4287.5197691162730        2271.7241523838170        576.62995706218726     
   4184.9925267495883        2364.5916036005647        586.28974821212398     
   4081.3757941529225        2435.5089985717168        618.98908583763728     
   3977.1541883880404        2488.9662345186316        669.75345565560519     
   3872.8123265167046        2529.4532086626659        733.60834338290624     
   3768.8348256006807        2561.4598182251771        805.57923473641858     
   3665.5955335360695        2588.8611530941821        881.41719193202505     
   3563.0251679588237        2613.0730879713774        959.77562263207540     
   3460.9436928179771        2634.8966861991071        1040.0334995451924     
   3359.1710643412439        2655.1330132999828        1121.5698009210500     
   3257.5272387563391        2674.5831347966159        1203.7635050093218     
   3155.8733373154032        2693.9282082111990        1286.0723330356743     
   3054.2350883094468        2713.3697692685314        1368.2690209842981     
   2952.6794001859475        2732.9894428731723        1450.2050355031572     
   2851.2731738196544        2752.8688553694315        1531.7318493731907     
   2750.0833100853183        2773.0896331016215        1612.7009353753378     
   2649.1636139366528        2793.6060481737163        1693.1042164519081     
   2548.5154540732583        2813.8629665787680        1773.4954579102512     
   2448.1271183377030        2833.1778970329551        1854.5688631916184     
   2347.9868870430482        2850.8683497737647        1937.0186417454640     
   2248.0830405023526        2866.2518350386840        2021.5390030212404     
   2148.9165293898618        2878.0856023652227        2108.8717468071932     
   2053.0389338789405        2882.8858643557583        2199.9490803275789     
   1963.5145193730687        2876.6085707753064        2295.7507884139022     
   1883.4075438408261        2855.2096724321495        2397.2566622893014     
   1815.7822652507912        2814.6451201345703        2505.4464931769157     
 zone
   3807.2662331686261        3350.4130155393591        1728.1981099690001     
   3877.2969354512156        3328.0287202704490        1680.5517029553207     
   3922.8005433667267        3277.2891375411555        1685.7876777691024     
   3954.1838050022147        3209.7575426138214        1721.9360110609484     
   3981.8534684447336        3136.9972107507897        1767.0266794814618     
   4016.2162817813378        3070.5714172144012        1799.0896596812456     
   4065.2410824985386        3019.4025859635785        1801.2336902148679     
   4127.1450963518137        2981.8497144859107        1776.8825478392600     
   4197.7076331354156        2953.6309586789989        1734.5387668625697     
   4272.7080057116200        2930.4644700144936        1682.7048829508713     
   4347.9255269427003        2908.0683999640451        1629.8834317702397     
   4419.9990256267865        2882.9535153755637        1582.9248176746344     
   4489.0054304386340        2854.8010301702852        1542.0708980680656     
   4555.8811746595684        2824.0847768192366        1505.9114071981792     
   4621.5626970783260        2791.2785860471686        1473.0360755514905     
   4686.9864364836385        2756.8562885788324        1442.0346336145140     
   4751.7115508579118        2723.5154888341544        1410.6503189849186     
   4809.7881096178671        2702.8488672820522        1373.2403817770660     
   4853.8888916674578        2708.6728833481197        1323.3155836614076     
   4876.6866807987426        2754.8039938448537        1254.3866840333899     
   4870.8542608037778        2855.0586555847485        1159.9644422884589     
 zone
   3566.4381530266783        4565.3010072510751        4256.1023681231000     
   3546.6276492585680        4655.3005987403903        4185.9132804018955     
   3497.4429310529049        4740.1009840193810        4150.2976133285674     
   3426.5228031365937        4818.7906465216647        4142.5280787425963     
   3341.5060702365358        4890.4580696808571        4155.8773884834600     
   3250.0315370796352        4954.1917369305766        4183.6182543906416     
   3158.4913996060814        5009.2999986500899        4220.0501301446820     
   3068.2913722117278        5055.9706999236450        4263.5794562654801     
   2979.5905748073365        5094.6115438525594        4313.6394097409566     
   2892.5481204374260        5125.6302379684839        4369.6631699949430     
   2807.3231221465157        5149.4344898030677        4431.0839164512690     
