 -1.66000000000000414E-003 -6.24480182222650121E-004           0           0           0
 -1.65500000000000412E-003 -6.26287143633430022E-004           0           0           0
 -1.65000000000000411E-003 -6.25234420845117338E-004           0           0           0
 -1.64500000000000410E-003 -6.26467541259225391E-004           0           0           0
 -1.64000000000000408E-003 -6.28716402390411331E-004           0           0           0
 -1.63500000000000407E-003 -6.30563667506914109E-004           0           0           0
 -1.63000000000000406E-003 -6.32331574685353857E-004           0           0           0
 -1.62500000000000405E-003 -6.34234383419869435E-004           0           0           0
 -1.62000000000000403E-003 -6.33909701225495521E-004           0           0           0
 -1.61500000000000402E-003 -6.34532993456608037E-004           0           0           0
