 -1.65000000000000433E-003 -2.03429938299273355E-004           0           0           0
 -1.65500000000000434E-003 -2.08020371379441879E-004           0           0           0
 -1.66000000000000435E-003 -2.10190467619998867E-004           0           0           0
 -1.66500000000000437E-003 -2.14084336773809840E-004           0           0           0
 -1.67000000000000438E-003 -2.15029425083006193E-004           0           0           0
 -1.67500000000000439E-003 -2.18421345930467649E-004           0           0           0
 -1.68000000000000441E-003 -2.20701698580166329E-004           0           0           0
 -1.68500000000000442E-003 -2.24127719068205686E-004           0           0           0
 -1.69000000000000443E-003 -2.28986244132894597E-004           0           0           0
 -1.69500000000000445E-003 -2.33694248564411406E-004           0           0           0
