  1.40000000000000042E-004  1.37287652822208505E-006           0           0           0
  1.45000000000000055E-004  1.39880909206595380E-006           0           0           0
  1.50000000000000068E-004  1.47813065042409573E-006           0           0           0
  1.55000000000000081E-004  1.46500564182259094E-006           0           0           0
  1.60000000000000094E-004  1.23229494250285457E-006           0           0           0
  1.65000000000000108E-004  1.14341800659387600E-006           0           0           0
  1.70000000000000121E-004  1.18516928411994734E-006           0           0           0
  1.75000000000000134E-004  1.32041721939460066E-006           0           0           0
  1.80000000000000147E-004  1.21533644272888550E-006           0           0           0
  1.85000000000000160E-004  1.16618647759556127E-006           0           0           0
