  7.45000000000013907E-005 -7.20004954624788290E-004
  7.45500000000013920E-005 -7.19023782490608933E-004
  7.46000000000013932E-005 -7.18074222866428406E-004
  7.46500000000013944E-005 -7.17086028645841475E-004
  7.47000000000013956E-005 -7.16369216733686348E-004
  7.47500000000013968E-005 -7.16166340624631759E-004
  7.48000000000013980E-005 -7.16979281631379317E-004
  7.48500000000013992E-005 -7.16602760546602578E-004
  7.49000000000014005E-005 -7.16115324663722471E-004
  7.49500000000014017E-005 -7.15539483751014352E-004
