 -9.10000000000002170E-004 -7.50825587013297666E-004           0           0           0
 -9.05000000000002157E-004 -7.49888742697066052E-004           0           0           0
 -9.00000000000002144E-004 -7.49774554741396734E-004           0           0           0
 -8.95000000000002131E-004 -7.49490227071488899E-004           0           0           0
 -8.90000000000002118E-004 -7.48173079499669740E-004           0           0           0
 -8.85000000000002104E-004 -7.47894664290789943E-004           0           0           0
 -8.80000000000002091E-004 -7.47573937214447617E-004           0           0           0
 -8.75000000000002078E-004 -7.46955344576258362E-004           0           0           0
 -8.70000000000002065E-004 -7.46757503079172849E-004           0           0           0
 -8.65000000000002052E-004 -7.48181058017366083E-004           0           0           0
