 -2.00000000000000308E-003 -4.46376180852581619E-004           0           0           0
 -2.00500000000000287E-003 -4.50996954280087029E-004           0           0           0
 -2.00000000000000308E-003 -4.55204830512592631E-004           0           0           0
 -1.99500000000000328E-003 -4.59333431524721150E-004           0           0           0
 -1.99000000000000348E-003 -4.64145781706100141E-004           0           0           0
 -1.98500000000000369E-003 -4.69295594464942168E-004           0           0           0
 -1.98000000000000389E-003 -4.73144151085338192E-004           0           0           0
 -1.97500000000000410E-003 -4.78926538309565070E-004           0           0           0
 -1.97000000000000430E-003 -4.82860450334329067E-004           0           0           0
 -1.96500000000000450E-003 -4.86661311627624579E-004           0           0           0
