  2.40000000000000304E-004  1.79771266873860930E-006           0           0           0
  2.45000000000000317E-004  1.72578804348400436E-006           0           0           0
  2.50000000000000330E-004  1.73937338337615371E-006           0           0           0
  2.55000000000000344E-004  1.58038170679178847E-006           0           0           0
  2.60000000000000357E-004  1.60433248844819959E-006           0           0           0
  2.65000000000000370E-004  1.86048509893655349E-006           0           0           0
  2.70000000000000383E-004  1.83804509378192090E-006           0           0           0
  2.75000000000000396E-004  1.86511735376856455E-006           0           0           0
  2.80000000000000409E-004  2.04588396027189294E-006           0           0           0
  2.85000000000000422E-004  2.11961690417301232E-006           0           0           0
