  8.40000000000001878E-004  1.62550817644656097E-005           0           0           0
  8.45000000000001891E-004  1.65181443573374920E-005           0           0           0
  8.50000000000001904E-004  1.68328362756067852E-005           0           0           0
  8.55000000000001917E-004  1.71361921308989150E-005           0           0           0
  8.60000000000001930E-004  1.75855565452311672E-005           0           0           0
  8.65000000000001944E-004  1.79259755170585359E-005           0           0           0
  8.70000000000001957E-004  1.83092562626563727E-005           0           0           0
  8.75000000000001970E-004  1.86846020695021563E-005           0           0           0
  8.80000000000001983E-004  1.90439637704976299E-005           0           0           0
  8.85000000000001996E-004  1.95515575911672654E-005           0           0           0
