  6.80000000000012327E-005 -7.32313284191596098E-004
  6.80500000000012340E-005 -7.33657296235119957E-004
  6.81000000000012352E-005 -7.34014175677979172E-004
  6.81500000000012364E-005 -7.37174870717085618E-004
  6.82000000000012376E-005 -7.37571243230445133E-004
  6.82500000000012388E-005 -7.38829965711234270E-004
  6.83000000000012400E-005 -7.39664264806535110E-004
  6.83500000000012413E-005 -7.39680871897638987E-004
  6.84000000000012425E-005 -7.39956650400173228E-004
  6.84500000000012437E-005 -7.40536516581304072E-004
