  6.95000000000012692E-005 -7.45104387829098385E-004
  6.95500000000012704E-005 -7.45281954486879707E-004
  6.96000000000012716E-005 -7.45381965298898253E-004
  6.96500000000012729E-005 -7.45343892118427074E-004
  6.97000000000012741E-005 -7.45599527191964130E-004
  6.97500000000012753E-005 -7.46983625954806434E-004
  6.98000000000012765E-005 -7.47162262449720593E-004
  6.98500000000012777E-005 -7.47208768301016089E-004
  6.99000000000012789E-005 -7.47249340958896927E-004
  6.99500000000012801E-005 -7.47124689606601150E-004
