  1.00000000000000197E-003  7.33201197481881707E-004           0           0           0
  9.95000000000001959E-004  7.33129598271089144E-004           0           0           0
  9.90000000000001946E-004  7.33156475013686912E-004           0           0           0
  9.85000000000001933E-004  7.33684516548868313E-004           0           0           0
  9.80000000000001920E-004  7.33593748680664063E-004           0           0           0
  9.75000000000001907E-004  7.33090720733391632E-004           0           0           0
  9.70000000000001894E-004  7.33039639967703505E-004           0           0           0
  9.65000000000001881E-004  7.33122718483211733E-004           0           0           0
  9.60000000000001867E-004  7.33284374757508834E-004           0           0           0
  9.55000000000001854E-004  7.32876413520026524E-004           0           0           0
