  7.10000000000013057E-005 -7.50825587013297666E-004
  7.10500000000013069E-005 -7.49888742697066052E-004
  7.11000000000013081E-005 -7.49774554741396734E-004
  7.11500000000013093E-005 -7.49490227071488899E-004
  7.12000000000013105E-005 -7.48173079499669740E-004
  7.12500000000013117E-005 -7.47894664290789943E-004
  7.13000000000013130E-005 -7.47573937214447617E-004
  7.13500000000013142E-005 -7.46955344576258362E-004
  7.14000000000013154E-005 -7.46757503079172849E-004
  7.14500000000013166E-005 -7.48181058017366083E-004
