  3.20000000000003577E-005  7.28510812887209181E-004
  3.20500000000003589E-005  7.28413955624950720E-004
  3.21000000000003601E-005  7.27876202098468083E-004
  3.21500000000003613E-005  7.28063323195147225E-004
  3.22000000000003626E-005  7.27733697582882348E-004
  3.22500000000003638E-005  7.27372132956298208E-004
  3.23000000000003650E-005  7.26920172553743036E-004
  3.23500000000003662E-005  7.26649137549559418E-004
  3.24000000000003674E-005  7.26283127419747264E-004
  3.24500000000003686E-005  7.28397189334919581E-004
