 -3.13402190484091125E-019  6.23864474840758417E-004           0           0           0
 -5.00000000000031381E-006  6.22099716802146157E-004           0           0           0
 -1.00000000000003142E-005  6.21051891816739123E-004           0           0           0
 -1.50000000000003138E-005  6.19889628095299824E-004           0           0           0
 -2.00000000000003133E-005  6.18905932342608280E-004           0           0           0
 -2.50000000000003129E-005  6.17635875310728038E-004           0           0           0
 -3.00000000000003125E-005  6.16522179794416650E-004           0           0           0
 -3.50000000000003154E-005  6.14874651812195860E-004           0           0           0
 -4.00000000000003150E-005  6.13996140166420687E-004           0           0           0
 -4.50000000000003145E-005  6.12939038007040285E-004           0           0           0
