  2.90000000000000435E-004  2.06986706848948959E-006           0           0           0
  2.95000000000000448E-004  2.00343796823759511E-006           0           0           0
  3.00000000000000462E-004  1.95106706951980477E-006           0           0           0
  3.05000000000000475E-004  2.12680604213655718E-006           0           0           0
  3.10000000000000488E-004  2.19464995726871440E-006           0           0           0
  3.15000000000000501E-004  2.28007240898945546E-006           0           0           0
  3.20000000000000514E-004  2.38196613726991986E-006           0           0           0
  3.25000000000000527E-004  2.29402708620678168E-006           0           0           0
  3.30000000000000540E-004  2.32415648026506903E-006           0           0           0
  3.35000000000000553E-004  2.37268266079758565E-006           0           0           0
