  1.05000000000000210E-003  7.30410873411254801E-004           0           0           0
  1.04500000000000209E-003  7.30503758735419838E-004           0           0           0
  1.04000000000000208E-003  7.32952747322701266E-004           0           0           0
  1.03500000000000206E-003  7.33342002139736305E-004           0           0           0
  1.03000000000000205E-003  7.33679789554430727E-004           0           0           0
  1.02500000000000204E-003  7.33781320950015995E-004           0           0           0
  1.02000000000000202E-003  7.33611917811804971E-004           0           0           0
  1.01500000000000201E-003  7.33631128586875302E-004           0           0           0
  1.01000000000000200E-003  7.33476681937532643E-004           0           0           0
  1.00500000000000199E-003  7.33517784552283644E-004           0           0           0
