  6.15000000000010747E-005 -5.47941341112957139E-004
  6.15500000000010760E-005 -5.50172347219741488E-004
  6.16000000000010772E-005 -5.52299162902261578E-004
  6.16500000000010784E-005 -5.54096860544468274E-004
  6.17000000000010796E-005 -5.53184662496271893E-004
  6.17500000000010808E-005 -5.56048458827199826E-004
  6.18000000000010820E-005 -5.57283284247194356E-004
  6.18500000000010833E-005 -5.59186055711271028E-004
  6.19000000000010845E-005 -5.59288503486412084E-004
  6.19500000000010857E-005 -5.59111408554457891E-004
