  7.85000000000014880E-005 -6.72215100261954650E-004
  7.85500000000014892E-005 -6.71147118367345632E-004
  7.86000000000014904E-005 -6.70298040585387317E-004
  7.86500000000014916E-005 -6.69003279410523301E-004
  7.87000000000014928E-005 -6.68414492135700885E-004
  7.87500000000014940E-005 -6.67395938556515156E-004
  7.88000000000014953E-005 -6.66909942059871661E-004
  7.88500000000014965E-005 -6.62156569110448011E-004
  7.89000000000014977E-005 -6.59991522436515344E-004
  7.89500000000014989E-005 -6.55874335538541697E-004
