  5.55000000000009289E-005 -1.41379568545934388E-004
  5.55500000000009301E-005 -1.44388520777128602E-004
  5.56000000000009313E-005 -1.47249424518385735E-004
  5.56500000000009326E-005 -1.49755154022221198E-004
  5.57000000000009338E-005 -1.55505759807086290E-004
  5.57500000000009350E-005 -1.57388605209936587E-004
  5.58000000000009362E-005 -1.59653567506373760E-004
  5.58500000000009374E-005 -1.62095155398839886E-004
  5.59000000000009386E-005 -1.65446928605875491E-004
  5.59500000000009398E-005 -1.65449089775287215E-004
