  1.79000000000000426E-003  3.88734685286460128E-004           0           0           0
  1.79500000000000427E-003  3.90594565490082082E-004           0           0           0
  1.80000000000000429E-003  3.92547636513269156E-004           0           0           0
  1.80500000000000430E-003  3.94348993229256856E-004           0           0           0
  1.81000000000000431E-003  3.96169365560791362E-004           0           0           0
  1.81500000000000433E-003  3.98106104448824277E-004           0           0           0
  1.82000000000000434E-003  4.00217808411488434E-004           0           0           0
  1.82500000000000435E-003  4.02514249160801395E-004           0           0           0
  1.83000000000000437E-003  4.04690233532057654E-004           0           0           0
  1.83500000000000438E-003  4.07237569296834518E-004           0           0           0
