  7.65000000000014394E-005 -6.97371574444285340E-004
  7.65500000000014406E-005 -6.96749711356254805E-004
  7.66000000000014418E-005 -6.95903783841467748E-004
  7.66500000000014430E-005 -6.94833084466606947E-004
  7.67000000000014442E-005 -6.94340759525669893E-004
  7.67500000000014454E-005 -6.93694745288051342E-004
  7.68000000000014466E-005 -6.92694449202495397E-004
  7.68500000000014479E-005 -6.92303119131700831E-004
  7.69000000000014491E-005 -6.91613568717142600E-004
  7.69500000000014503E-005 -6.91977887183909649E-004
