  7.40000000000013786E-005 -7.28364943273501634E-004
  7.40500000000013798E-005 -7.25567334163209460E-004
  7.41000000000013810E-005 -7.26727281668434382E-004
  7.41500000000013822E-005 -7.25915712011320174E-004
  7.42000000000013834E-005 -7.23920762704859306E-004
  7.42500000000013847E-005 -7.22906862616905363E-004
  7.43000000000013859E-005 -7.22177718941038383E-004
  7.43500000000013871E-005 -7.21548581350640829E-004
  7.44000000000013883E-005 -7.20762646214676722E-004
  7.44500000000013895E-005 -7.20750861607149162E-004
