 -1.70000000000000446E-003 -2.38035105560211038E-004           0           0           0
 -1.70500000000000447E-003 -2.40741963751795455E-004           0           0           0
 -1.71000000000000449E-003 -2.45218092223065836E-004           0           0           0
 -1.71500000000000450E-003 -2.48313071179241652E-004           0           0           0
 -1.72000000000000451E-003 -2.51145188190367676E-004           0           0           0
 -1.72500000000000452E-003 -2.51112081365116038E-004           0           0           0
 -1.73000000000000454E-003 -2.56098356665954380E-004           0           0           0
 -1.73500000000000455E-003 -2.60777340933508273E-004           0           0           0
 -1.74000000000000456E-003 -2.62145225806968099E-004           0           0           0
 -1.74500000000000458E-003 -2.65637800888262547E-004           0           0           0
