 -1.80000000000000472E-003 -2.96837233305595265E-004           0           0           0
 -1.80500000000000473E-003 -3.00686615502816399E-004           0           0           0
 -1.81000000000000475E-003 -3.04153710377500245E-004           0           0           0
 -1.81500000000000476E-003 -3.08435338008801365E-004           0           0           0
 -1.82000000000000477E-003 -3.12160683358917704E-004           0           0           0
 -1.82500000000000479E-003 -3.15824616249731668E-004           0           0           0
 -1.83000000000000480E-003 -3.19916512494051596E-004           0           0           0
 -1.83500000000000481E-003 -3.23523272470221501E-004           0           0           0
 -1.84000000000000483E-003 -3.27074497144893780E-004           0           0           0
 -1.84500000000000484E-003 -3.30680832019191254E-004           0           0           0
