 -1.60000000000000203E-004 -6.72215100261954650E-004           0           0           0
 -1.55000000000000190E-004 -6.71147118367345632E-004           0           0           0
 -1.50000000000000177E-004 -6.70298040585387317E-004           0           0           0
 -1.45000000000000163E-004 -6.69003279410523301E-004           0           0           0
 -1.40000000000000150E-004 -6.68414492135700885E-004           0           0           0
 -1.35000000000000137E-004 -6.67395938556515156E-004           0           0           0
 -1.30000000000000124E-004 -6.66909942059871661E-004           0           0           0
 -1.25000000000000111E-004 -6.62156569110448011E-004           0           0           0
 -1.20000000000000111E-004 -6.59991522436515344E-004           0           0           0
 -1.15000000000000112E-004 -6.55874335538541697E-004           0           0           0
