 -4.10000000000000859E-004 -7.01694429136478408E-004           0           0           0
 -4.05000000000000845E-004 -7.01007292525580817E-004           0           0           0
 -4.00000000000000832E-004 -7.01226112096192569E-004           0           0           0
 -3.95000000000000819E-004 -7.00989801985723443E-004           0           0           0
 -3.90000000000000806E-004 -7.01650634544031095E-004           0           0           0
 -3.85000000000000793E-004 -7.00749950428625635E-004           0           0           0
 -3.80000000000000780E-004 -6.99960350175383170E-004           0           0           0
 -3.75000000000000767E-004 -6.99887293546294859E-004           0           0           0
 -3.70000000000000754E-004 -6.98985722873453970E-004           0           0           0
 -3.65000000000000741E-004 -6.98383060553312051E-004           0           0           0
