 -5.10000000000001121E-004 -7.14107806209406267E-004           0           0           0
 -5.05000000000001108E-004 -7.13371907742611083E-004           0           0           0
 -5.00000000000001095E-004 -7.12298524093684564E-004           0           0           0
 -4.95000000000001081E-004 -7.11623328645228747E-004           0           0           0
 -4.90000000000001068E-004 -7.11323057917694545E-004           0           0           0
 -4.85000000000001055E-004 -7.11531846881255608E-004           0           0           0
 -4.80000000000001042E-004 -7.10786861341434735E-004           0           0           0
 -4.75000000000001029E-004 -7.10139646542902480E-004           0           0           0
 -4.70000000000001016E-004 -7.09278677471999975E-004           0           0           0
 -4.65000000000001003E-004 -7.08572320170964805E-004           0           0           0
