 -8.60000000000002039E-004 -7.47872239513319996E-004           0           0           0
 -8.55000000000002026E-004 -7.47785927298916632E-004           0           0           0
 -8.50000000000002013E-004 -7.47308210521893776E-004           0           0           0
 -8.45000000000002000E-004 -7.46681929789816011E-004           0           0           0
 -8.40000000000001986E-004 -7.46653692839427006E-004           0           0           0
 -8.35000000000001973E-004 -7.47391532267088288E-004           0           0           0
 -8.30000000000001960E-004 -7.48783662409394308E-004           0           0           0
 -8.25000000000001947E-004 -7.49282646679832608E-004           0           0           0
 -8.20000000000001934E-004 -7.48980430807388029E-004           0           0           0
 -8.15000000000001921E-004 -7.48532473613696000E-004           0           0           0
