  6.70000000000012084E-005 -7.15273400202145831E-004
  6.70500000000012097E-005 -7.16589108344003155E-004
  6.71000000000012109E-005 -7.16940880229892451E-004
  6.71500000000012121E-005 -7.17848605286464819E-004
  6.72000000000012133E-005 -7.19853606948855115E-004
  6.72500000000012145E-005 -7.24056075313207217E-004
  6.73000000000012157E-005 -7.24847079232973841E-004
  6.73500000000012169E-005 -7.25747055093693390E-004
  6.74000000000012182E-005 -7.26715325612150697E-004
  6.74500000000012194E-005 -7.27699627542569938E-004
