 -1.10000000000000112E-004 -6.54242444925893954E-004           0           0           0
 -1.05000000000000113E-004 -6.53912093169552568E-004           0           0           0
 -1.00000000000000113E-004 -6.52706011618637985E-004           0           0           0
 -9.50000000000001137E-005 -6.51964247044583244E-004           0           0           0
 -9.00000000000001141E-005 -6.50129706517145185E-004           0           0           0
 -8.50000000000001145E-005 -6.47932671927757510E-004           0           0           0
 -8.00000000000001150E-005 -6.46465039064265533E-004           0           0           0
 -7.50000000000001154E-005 -6.45310732021908110E-004           0           0           0
 -7.00000000000001158E-005 -6.44181833593976036E-004           0           0           0
 -6.50000000000001163E-005 -6.43604354399217099E-004           0           0           0
