  6.05000000000010504E-005 -4.89847232432859487E-004
  6.05500000000010517E-005 -4.93505260022952049E-004
  6.06000000000010529E-005 -4.97056212125295037E-004
  6.06500000000010541E-005 -5.01567336198942564E-004
  6.07000000000010553E-005 -5.05264407279340413E-004
  6.07500000000010565E-005 -5.08364160937585172E-004
  6.08000000000010577E-005 -5.11873261255620256E-004
  6.08500000000010589E-005 -5.15500054940036144E-004
  6.09000000000010602E-005 -5.17981750450444557E-004
  6.09500000000010614E-005 -5.20869000943035339E-004
