  7.20000000000013300E-005 -7.48113897030656364E-004
  7.20500000000013312E-005 -7.46816527706713261E-004
  7.21000000000013324E-005 -7.44563867936594509E-004
  7.21500000000013336E-005 -7.44005388340165312E-004
  7.22000000000013348E-005 -7.44263287335773013E-004
  7.22500000000013360E-005 -7.44611067716111530E-004
  7.23000000000013373E-005 -7.41137095337414181E-004
  7.23500000000013385E-005 -7.40658993667418471E-004
  7.24000000000013397E-005 -7.40368727512380671E-004
  7.24500000000013409E-005 -7.39252259435999948E-004
