  5.65000000000009532E-005 -2.03429938299273355E-004
  5.65500000000009544E-005 -2.08020371379441879E-004
  5.66000000000009556E-005 -2.10190467619998867E-004
  5.66500000000009569E-005 -2.14084336773809840E-004
  5.67000000000009581E-005 -2.15029425083006193E-004
  5.67500000000009593E-005 -2.18421345930467649E-004
  5.68000000000009605E-005 -2.20701698580166329E-004
  5.68500000000009617E-005 -2.24127719068205686E-004
  5.69000000000009629E-005 -2.28986244132894597E-004
  5.69500000000009642E-005 -2.33694248564411406E-004
