  1.54000000000000361E-003  2.49816742862942419E-004           0           0           0
  1.54500000000000362E-003  2.52995920249815640E-004           0           0           0
  1.55000000000000363E-003  2.55591146392395926E-004           0           0           0
  1.55500000000000364E-003  2.58847379111940880E-004           0           0           0
  1.56000000000000366E-003  2.61919803671124655E-004           0           0           0
  1.56500000000000367E-003  2.64948984034769452E-004           0           0           0
  1.57000000000000368E-003  2.68265668912529215E-004           0           0           0
  1.57500000000000370E-003  2.71429730469372550E-004           0           0           0
  1.58000000000000371E-003  2.74235642656619767E-004           0           0           0
  1.58500000000000372E-003  2.77082497419216494E-004           0           0           0
