  5.90000000000001222E-004  2.71679503904511798E-003
  5.95000000000001235E-004  2.61003859937628804E-003
  6.00000000000001248E-004  2.68367278484767189E-003
  6.05000000000001262E-004  2.99116329061267696E-003
  6.10000000000001275E-004  2.93900928502168618E-003
  6.15000000000001288E-004  2.90402865417963962E-003
  6.20000000000001301E-004  2.73337965319704352E-003
  6.25000000000001314E-004  2.75073723821993472E-003
  6.30000000000001327E-004  2.93895380509346131E-003
  6.35000000000001340E-004  3.01036629257826630E-003
