  1.09000000000000243E-003  5.02602561600058419E-005           0           0           0
  1.09500000000000244E-003  5.15101736199033254E-005           0           0           0
  1.10000000000000245E-003  5.27816890645609526E-005           0           0           0
  1.10500000000000246E-003  5.40621642262161003E-005           0           0           0
  1.11000000000000248E-003  5.53588372908420071E-005           0           0           0
  1.11500000000000249E-003  5.66569033753207101E-005           0           0           0
  1.12000000000000250E-003  5.79044580401292559E-005           0           0           0
  1.12500000000000252E-003  5.92577402075285232E-005           0           0           0
  1.13000000000000253E-003  6.06525848778460938E-005           0           0           0
  1.13500000000000254E-003  6.20678983143841426E-005           0           0           0
