  5.40000000000001091E-004   71483735.290174305     
  5.45000000000001104E-004   72126352.062138766     
  5.50000000000001117E-004   72774866.538784415     
  5.55000000000001130E-004   73407201.861970738     
  5.60000000000001144E-004   74067817.863054767     
  5.65000000000001157E-004   74695285.421111882     
  5.70000000000001170E-004   75340751.897507846     
  5.75000000000001183E-004   75985100.849128485     
  5.80000000000001196E-004   76617898.405275494     
  5.85000000000001209E-004   77232632.887649909     
