 -7.00000000000001836E-004  3.75630907121393795E-004           0           0           0
 -7.05000000000001849E-004  3.73672339035140751E-004           0           0           0
 -7.10000000000001862E-004  3.71777940910327680E-004           0           0           0
 -7.15000000000001875E-004  3.67875088216220608E-004           0           0           0
 -7.20000000000001888E-004  3.65441358113153918E-004           0           0           0
 -7.25000000000001902E-004  3.62765411448616145E-004           0           0           0
 -7.30000000000001915E-004  3.60499390779234240E-004           0           0           0
 -7.35000000000001928E-004  3.55756463860925948E-004           0           0           0
 -7.40000000000001941E-004  3.53532645851611167E-004           0           0           0
 -7.45000000000001954E-004  3.51370473782101596E-004           0           0           0
