  1.25000000000000263E-003  7.25963610692013060E-004           0           0           0
  1.24500000000000261E-003  7.26075427215302376E-004           0           0           0
  1.24000000000000260E-003  7.26118603625833118E-004           0           0           0
  1.23500000000000259E-003  7.26259422727461475E-004           0           0           0
  1.23000000000000258E-003  7.26504922432479679E-004           0           0           0
  1.22500000000000256E-003  7.26495862692050245E-004           0           0           0
  1.22000000000000255E-003  7.26497130988602120E-004           0           0           0
  1.21500000000000254E-003  7.26299328093107390E-004           0           0           0
  1.21000000000000252E-003  7.26403414365961713E-004           0           0           0
  1.20500000000000251E-003  7.26460212176230531E-004           0           0           0
