  6.85000000000012449E-005 -7.40861419585619172E-004
  6.85500000000012461E-005 -7.41536831153580636E-004
  6.86000000000012473E-005 -7.41443815917902519E-004
  6.86500000000012485E-005 -7.42172216885573772E-004
  6.87000000000012498E-005 -7.42708017949000052E-004
  6.87500000000012510E-005 -7.42869121604945140E-004
  6.88000000000012522E-005 -7.42906112667326198E-004
  6.88500000000012534E-005 -7.43257191797219155E-004
  6.89000000000012546E-005 -7.43374290169065630E-004
  6.89500000000012558E-005 -7.43944436002630014E-004
