 -1.41000000000000348E-003 -6.90637482500896247E-004           0           0           0
 -1.40500000000000347E-003 -6.91723043698694827E-004           0           0           0
 -1.40000000000000346E-003 -6.93306737854302809E-004           0           0           0
 -1.39500000000000344E-003 -6.94024204134044962E-004           0           0           0
 -1.39000000000000343E-003 -6.94671284338082055E-004           0           0           0
 -1.38500000000000342E-003 -6.95693916085254036E-004           0           0           0
 -1.38000000000000340E-003 -6.99217689772346686E-004           0           0           0
 -1.37500000000000339E-003 -7.00224585186458044E-004           0           0           0
 -1.37000000000000338E-003 -7.04493053542711977E-004           0           0           0
 -1.36500000000000336E-003 -7.06612335423092855E-004           0           0           0
