  9.90000000000002163E-004  3.11240161583135132E-005           0           0           0
  9.95000000000002176E-004  3.17725973120162072E-005           0           0           0
  1.00000000000000219E-003  3.25334400896566133E-005           0           0           0
  1.00500000000000220E-003  3.33143175938684132E-005           0           0           0
  1.01000000000000222E-003  3.41105224737232521E-005           0           0           0
  1.01500000000000223E-003  3.49445924977844874E-005           0           0           0
  1.02000000000000224E-003  3.57836554585505944E-005           0           0           0
  1.02500000000000225E-003  3.66516602985476355E-005           0           0           0
  1.03000000000000227E-003  3.75861050062364896E-005           0           0           0
  1.03500000000000228E-003  3.84716047594351956E-005           0           0           0
