  3.90000000000000698E-004  2.74457344924210159E-006           0           0           0
  3.95000000000000711E-004  2.81677248039420743E-006           0           0           0
  4.00000000000000724E-004  2.81117424907895485E-006           0           0           0
  4.05000000000000737E-004  2.80272602526006467E-006           0           0           0
  4.10000000000000750E-004  2.95969158979625766E-006           0           0           0
  4.15000000000000763E-004  2.86838691377979441E-006           0           0           0
  4.20000000000000776E-004  3.02407377119325842E-006           0           0           0
  4.25000000000000789E-004  3.04580528828897952E-006           0           0           0
  4.30000000000000803E-004  3.13138699066770445E-006           0           0           0
  4.35000000000000816E-004  3.17750059345355819E-006           0           0           0
