 -1.71000000000000427E-003 -6.06157349075212275E-004           0           0           0
 -1.70500000000000426E-003 -6.08216193161456305E-004           0           0           0
 -1.70000000000000424E-003 -6.09600797212476119E-004           0           0           0
 -1.69500000000000423E-003 -6.11131678480474603E-004           0           0           0
 -1.69000000000000422E-003 -6.14523293687346752E-004           0           0           0
 -1.68500000000000420E-003 -6.15908641497050872E-004           0           0           0
 -1.68000000000000419E-003 -6.16869876022756863E-004           0           0           0
 -1.67500000000000418E-003 -6.17964154799439036E-004           0           0           0
 -1.67000000000000416E-003 -6.20652826122065362E-004           0           0           0
 -1.66500000000000415E-003 -6.22730151541399379E-004           0           0           0
