 -1.55000000000000407E-003 -1.41379568545934388E-004           0           0           0
 -1.55500000000000408E-003 -1.44388520777128602E-004           0           0           0
 -1.56000000000000409E-003 -1.47249424518385735E-004           0           0           0
 -1.56500000000000410E-003 -1.49755154022221198E-004           0           0           0
 -1.57000000000000412E-003 -1.55505759807086290E-004           0           0           0
 -1.57500000000000413E-003 -1.57388605209936587E-004           0           0           0
 -1.58000000000000414E-003 -1.59653567506373760E-004           0           0           0
 -1.58500000000000416E-003 -1.62095155398839886E-004           0           0           0
 -1.59000000000000417E-003 -1.65446928605875491E-004           0           0           0
 -1.59500000000000418E-003 -1.65449089775287215E-004           0           0           0
