 -1.60000000000000420E-003 -1.68068307257068967E-004           0           0           0
 -1.60500000000000421E-003 -1.69981319785352425E-004           0           0           0
 -1.61000000000000422E-003 -1.72402327650787707E-004           0           0           0
 -1.61500000000000424E-003 -1.74744343100322302E-004           0           0           0
 -1.62000000000000425E-003 -1.78774484962452066E-004           0           0           0
 -1.62500000000000426E-003 -1.84538140961414349E-004           0           0           0
 -1.63000000000000428E-003 -1.88465236289879988E-004           0           0           0
 -1.63500000000000429E-003 -1.91441922281411709E-004           0           0           0
 -1.64000000000000430E-003 -1.95694692530704956E-004           0           0           0
 -1.64500000000000431E-003 -2.00439191641615510E-004           0           0           0
